,molecule_chembl_id,Ki,units,smiles,pKi
1258,CHEMBL350205,50.0,nM,CCCn1cc2c(nc(NC(=O)Nc3ccc(Br)cc3)n3nc(-c4ccco4)nc23)n1,7.301029995663981
1259,CHEMBL1950660,50.0,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)N[C@H](CCCNC(=N)N)C(=O)O)cc4)nc32)[C@H](O)[C@@H]1O,7.301029995663981
1260,CHEMBL165620,50.0,nM,CCCCn1cc2c(nc(NC(=O)Nc3ccc(F)cc3)n3nc(-c4ccco4)nc23)n1,7.301029995663981
1261,CHEMBL194331,50.0,nM,Cc1ccc2c(O)c(C(=O)NCc3ccccc3)cnc2n1,7.301029995663981
1262,CHEMBL3314889,50.1,nM,CCCCCNc1ncc(C(=O)OCC)c2nc(-c3ccco3)nn12,7.300162274132754
1263,CHEMBL466828,50.1,nM,CCCn1c(=O)c2[nH]c(-c3ccc(COC(=O)N4CCN(c5ccc(F)cc5)CC4)cc3)cc2n(CCC)c1=O,7.300162274132754
1264,CHEMBL3314888,50.3,nM,CCNc1ncc(C(=O)OCC)c2nc(-c3ccco3)nn12,7.298432014944073
1265,CHEMBL2030704,50.6,nM,O=c1c(-c2ccco2)nnc2n(-c3ccc(Cl)cc3)c3ccccc3n12,7.2958494831602
1266,CHEMBL394063,50.6,nM,Cc1ccc(-c2nn3c(N)nc4ccccc4n3c2=O)cc1,7.2958494831602
1267,CHEMBL1271015,51.0,nM,N#Cc1cccc(C(=O)Nc2nc3cc(C(=O)N4CCCCC4)cnc3n2CCCO)c1,7.292429823902063
1268,CHEMBL272669,51.0,nM,Cc1ccc(-c2nc(NC(=O)CN3CCN(C)CC3)cc(-c3nccs3)n2)o1,7.292429823902063
1269,CHEMBL4084269,51.0,nM,COc1ccc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3ccc(Cl)cc3)nc12,7.292429823902063
1270,CHEMBL1672623,51.0,nM,O=C(Nc1cnc(-c2ccncc2)c(-c2ccccc2F)n1)C1CC1,7.292429823902063
1271,CHEMBL3359401,51.0,nM,O=c1c2ncn3nc(-c4ccccc4)cc3c2c(-c2cccs2)nn1Cc1ccccc1,7.292429823902063
1272,CHEMBL3798214,51.0,nM,Cc1ccc(-c2nc(N)c3nn(Cc4cccc(F)c4)cc3n2)o1,7.292429823902063
1273,CHEMBL210747,51.0,nM,CCCn1c(=O)c2nc(-c3cnn(Cc4ccccc4C)c3)[nH]c2n(CCC)c1=O,7.292429823902063
1274,CHEMBL3896373,51.0,nM,C#CCCCC(=O)Nc1nc2cccc(Cl)c2c2nc(-c3ccco3)nn12,7.292429823902063
1275,CHEMBL1170367,51.0,nM,CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)c3ccnn3C)sc12,7.292429823902063
1276,CHEMBL1204225,51.3,nM,CCNC(=O)[C@H]1OC(n2cnc3c(N)nc(NCCc4ccc(CCC(=O)O)cc4)nc32)[C@H](O)[C@@H]1O.Cl,7.289882634888183
1277,CHEMBL3314880,51.4,nM,O=C(Nc1ccccc1)Nc1ncc(C(=O)NCCc2ccccc2)c2nc(-c3ccco3)nn12,7.289036881004725
1278,CHEMBL198200,51.6,nM,Cn1c(-n2nccn2)nc2c(N)nccc21,7.287350298372789
1279,CHEMBL368488,51.8,nM,Nc1nc(N2CCN(Cc3cccc(Cl)c3)CC2)nc2nc(-c3ccco3)nn12,7.285670240254767
1280,CHEMBL363458,52.0,nM,OC[C@H]1OC(n2cnc3c(NCc4cccc(I)c4)nc(-n4cc(-c5nccc6ccccc56)cn4)nc32)[C@H](O)[C@@H]1O,7.2839966563652006
1281,CHEMBL1760898,52.0,nM,CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)[C@H]3CC[C@@H](NC(=O)c4cccc(C(F)(F)F)c4)CC3)sc12,7.2839966563652006
1282,CHEMBL3416811,52.0,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(N4CCN(c5ccc(OCC(=O)OCC)cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.2839966563652006
1283,CHEMBL3100163,52.0,nM,Cc1cc(C)n(-c2nc(NCC(F)(F)F)cc(-n3cccn3)n2)n1,7.2839966563652006
1284,CHEMBL468633,52.0,nM,CCn1c(Br)nc2c(N)ncnc21,7.2839966563652006
1285,CHEMBL1927431,52.3,nM,Nc1nc(N2CCN(Cc3ccc(F)cc3)CC2)nc2nc(-c3ccco3)nn12,7.281498311132726
1286,CHEMBL573593,52.5,nM,CCCn1cc2c(nc(NC(=O)Cc3ccc(-c4ccccc4)cc3)n3nc(-c4ccco4)nc23)n1,7.279840696594043
1287,CHEMBL4468805,52.6,nM,Cl.Cn1cc2c(nc(NCCCCCN)n3nc(-c4ccco4)nc23)n1,7.279014255846261
1288,CHEMBL4581448,52.7,nM,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N(C)C)cc3)[nH]c2c1=O,7.278189384787454
1289,CHEMBL4445763,53.0,nM,Nc1nc(-c2cccc(CO)c2)nc2sc(-c3ccccc3)nc12,7.275724130399211
1290,CHEMBL381729,53.0,nM,c1ccc(-c2nc(-c3ccccc3)c3[nH]cnc3n2)cc1,7.275724130399211
1291,CHEMBL165044,53.0,nM,CCn1cc2c(nc(NC(=O)Nc3ccc(C(F)(F)F)cc3)n3nc(-c4ccco4)nc23)n1,7.275724130399211
1292,CHEMBL4065717,53.0,nM,CCCn1c(=O)c2[nH]c(-c3ccc(OCC4CC(=O)N(c5ccc(C(F)(F)F)cc5)C4)nc3)nc2n(CCC)c1=O,7.275724130399211
1293,CHEMBL2398485,53.0,nM,Cn1c(-n2nccn2)nc2c(N)nc(CCCCO)nc21,7.275724130399211
1294,CHEMBL573780,53.1,nM,O=C(Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12)C(c1ccccc1)c1ccccc1,7.274905478918531
1295,CHEMBL409934,53.4,nM,CN1CCN(CC(=O)Nc2cc(-n3cccn3)nc(-c3ccccn3)n2)CC1,7.272458742971444
1296,CHEMBL1771804,53.6,nM,Nc1nc2c(cnn2CCCc2ccc(OCCCF)cc2)c2nc(-c3ccco3)nn12,7.27083521030723
1297,CHEMBL476298,54.0,nM,N#Cc1c(-c2cccs2)cc(-c2ccccc2)nc1N,7.267606240177031
1298,CHEMBL2311151,54.0,nM,Cn1c(=O)c2c(nc(/C=C/c3cccc(Cl)c3)n2[11CH3])n(C)c1=O,7.267606240177031
1299,CHEMBL490723,54.0,nM,COc1cccc(-n2c(=O)n(Cc3ccccc3)c3cnc(NC4CC4)nc32)c1,7.267606240177031
1300,CHEMBL456457,54.0,nM,O=C(c1ccccc1)c1sc(NCc2cccs2)nc1-c1ccco1,7.267606240177031
1301,CHEMBL574483,54.1,nM,Cn1cc2c(nc(NC(=O)Cc3ccc(F)cc3)n3nc(-c4ccco4)nc23)n1,7.266802734893431
1302,CHEMBL4586743,54.5,nM,CC(C)(C)c1cc(C(=O)NCCC(=O)Nc2ccc(-c3cn4c(=O)n(-c5ccccc5)nc4c(N)n3)cc2)cc(C(C)(C)C)c1O,7.2636034977233574
1303,CHEMBL258989,54.5,nM,CCC(CC)C(=O)Nc1nc(-c2ccccc2)c(C#N)c(-c2ccccc2)n1,7.2636034977233574
1304,CHEMBL2419142,54.8,nM,CCCn1c(/N=C/c2ccc(Cl)cc2)c(C#N)sc1=S,7.261219441515631
1305,CHEMBL3416775,55.0,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccccc5)CC4)nc32)[C@H](O)[C@@H]1O,7.259637310505756
1306,CHEMBL3317574,55.0,nM,Nc1nc(CCCc2ccccc2)nc2cn(-c3ccccc3)nc12,7.259637310505756
1307,CHEMBL265696,55.0,nM,CN(C)c1nc(-c2cccs2)c2sccc2n1,7.259637310505756
1308,CHEMBL207824,55.0,nM,c1ccc(-c2nc(-c3ccccc3)c3nc(C4CCCC4)nc-3[nH]2)cc1,7.259637310505756
1309,CHEMBL22316,55.0,nM,Nc1ccc(CCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,7.259637310505756
1310,CHEMBL135719,55.0,nM,O=C(Cc1cccc2ccccc12)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,7.259637310505756
1311,CHEMBL1672613,55.0,nM,CCC(=O)Nc1cnc(-c2ccncc2)c(-c2ccco2)n1,7.259637310505756
1312,CHEMBL4073861,55.0,nM,COc1cnc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3ccc(C)cc3)nc12,7.259637310505756
1313,CHEMBL2180931,55.2,nM,C[C@H](Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12)c1ccccc1,7.258060922270801
1314,CHEMBL258960,56.0,nM,Nc1nc(-c2cncs2)c2ncn(C(=O)NCc3ccccc3)c2n1,7.251811972993799
1315,CHEMBL3416787,56.0,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(OCCOC)cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.251811972993799
1316,CHEMBL258589,56.0,nM,O=C(c1ccsc1)c1nc(C(F)(F)F)nc2ccsc12,7.251811972993799
1317,CHEMBL573807,56.0,nM,Cn1cc2c(nc(NC(=O)Cc3cccs3)n3nc(-c4ccco4)nc23)n1,7.251811972993799
1318,CHEMBL1950650,56.0,nM,CCNC(=O)[C@H]1C[C@@H](n2cnc3c(N[C@H](CC)Cc4sccc4Cl)ccnc32)[C@H](O)[C@@H]1O,7.251811972993799
1319,CHEMBL3740507,56.3,nM,CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(N[C@@H](C)Cc5ccc(OC)cc5)nc43)[C@H](O)[C@@H]2O)n1,7.249491605148654
1320,CHEMBL426928,56.8,nM,Nc1nc(OCCc2ccc(F)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,7.245651664288982
1321,CHEMBL3797666,57.0,nM,Cc1ccc(-c2nc(N)c3nn(Cc4ccccc4F)cc3n2)o1,7.2441251443275085
1322,CHEMBL4633630,57.0,nM,Nc1nc(NCC2CCN(CC(=O)NCc3ccc(S(N)(=O)=O)cc3)CC2)nc2sc(-c3ccco3)nc12,7.2441251443275085
1323,CHEMBL325646,57.0,nM,Nc1cc(C(=O)N2CCCC2)cc2nc(-c3ccccn3)nn12,7.2441251443275085
1324,CHEMBL419191,57.0,nM,Cc1ccc(-c2nc3c(N)cc(C(=O)N4CCCCC4)cn3n2)o1,7.2441251443275085
1325,CHEMBL1221504,57.0,nM,Cc1noc(-c2sc(NC(=O)Cc3ccccc3)nc2-c2ccccc2)n1,7.2441251443275085
1326,CHEMBL113412,57.0,nM,Nc1cc(C(=O)N2CCCC2)cn2nc(-c3ccco3)nc12,7.2441251443275085
1327,CHEMBL3087713,57.0,nM,Cn1c(-c2ccco2)nc2c(NC(=O)Nc3ccccc3)ncnc21,7.2441251443275085
1328,CHEMBL194452,57.0,nM,CN(C)c1ccc2c(O)c(C(=O)NCc3ccccc3)cnc2n1,7.2441251443275085
1329,CHEMBL1076587,57.0,nM,O=C(Nc1ccc(-c2ccncc2)c(-c2cccc(F)c2)n1)C1CC1,7.2441251443275085
1330,CHEMBL607550,57.0,nM,COc1ccccc1-c1cc(C(=O)NCc2ccccn2)nc(N)n1,7.2441251443275085
1331,CHEMBL4095843,57.0,nM,CCCn1c(=O)c2[nH]c(-c3cnn(CC(=O)N4CCN(c5cccc(C(F)(F)F)c5)CC4)c3)nc2n(CCC)c1=O,7.2441251443275085
1332,CHEMBL132806,57.0,nM,CC(C)CCn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccco4)nc23)n1,7.2441251443275085
1333,CHEMBL596042,57.6,nM,CCNC(=O)[C@H]1S[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,7.239577516576788
1334,CHEMBL3951103,58.0,nM,Nc1nc(NCCCc2ccccc2)nc2sc(-c3ccco3)nc12,7.236572006437063
1335,CHEMBL4086370,58.0,nM,COc1ccc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3ccc(C#N)cc3)nc12,7.236572006437063
1336,CHEMBL260667,58.0,nM,CCNc1nc(-c2ccco2)c2sccc2n1,7.236572006437063
1337,CHEMBL469004,58.0,nM,N#Cc1c(-c2cccc(OC(F)(F)F)c2)cc(-c2ccccc2)nc1N,7.236572006437063
1338,CHEMBL225535,58.1,nM,Nc1nc(OCCc2ccccc2F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,7.235823867609669
1339,CHEMBL4059961,58.2,nM,CCn1nnc([C@H]2O[C@@H](n3cnc4c(NCc5cccc(Br)c5)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,7.235077015350111
1340,CHEMBL2380382,58.3,nM,O=C(Nc1nc2ccccc2c(=O)s1)c1ccc(C(=O)N2CCN(Cc3cccc(Cl)c3)CC2)cc1,7.234331445240986
1341,CHEMBL1927628,58.4,nM,CC(C)(C)C(=O)N1CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)CC1,7.2335871528876
1342,CHEMBL1950553,58.5,nM,Nc1nc(OCCc2ccc(Cl)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,7.232844133917819
1343,CHEMBL4218673,58.7,nM,CCCn1c(=O)[nH]c2nc(-c3ccc(OCC(=O)NCCCCCC4=C5C(C)=CC(C)=[N+]5[B-](F)(F)n5c(C)cc(C)c54)cc3)[nH]c2c1=O,7.231361898752386
1344,CHEMBL3314911,58.9,nM,CCOC(=O)c1cnc(NC2CCCCC2)n2nc(-c3ccco3)nc12,7.229884705212898
1345,CHEMBL22355,59.0,nM,Nc1nc2c(cnn2CCCc2ccc3c(c2)O[C@H](C(=O)O)O3)c2nc(-c3ccco3)nn12,7.229147988357855
1346,CHEMBL3087710,59.0,nM,Cn1c(-c2ccco2)nc2c(NC(=O)C(c3ccccc3)c3ccccc3)ncnc21,7.229147988357855
1347,CHEMBL574701,59.0,nM,Nc1nc2c(cnn2CCCc2ccc3c(c2)O[C@@H](C(=O)O)O3)c2nc(-c3ccco3)nn12,7.229147988357855
1348,CHEMBL1927423,59.1,nM,Nc1nc(N2CCCC2)nc2nc(-c3ccco3)nn12,7.228412519118745
1349,CHEMBL204526,59.3,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#CC(O)C4CCCCC4)nc32)[C@H](O)[C@@H]1O,7.226945306635738
1350,CHEMBL4287429,59.4,nM,CNc1ncc(C(=O)NCc2ccc(Cl)cc2)c2nc(-c3ccco3)nn12,7.2262135550188065
1351,CHEMBL332091,60.0,nM,Cn1cc2c(nc(NC(=O)Nc3ccncc3)n3nc(-c4ccco4)nc23)n1,7.221848749616356
1352,CHEMBL491321,60.0,nM,COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NC(C)C)nc32)c1,7.221848749616356
1353,CHEMBL134566,60.0,nM,O=C(Cc1ccccc1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,7.221848749616356
1354,CHEMBL604536,60.0,nM,N#Cc1c(N)nc2c(oc3ccccc32)c1-c1ccccc1,7.221848749616356
1355,CHEMBL203054,60.0,nM,Cn1cc2c(nc(NC(=O)Nc3cc4ccccc4o3)n3nc(-c4ccco4)nc23)n1,7.221848749616356
1356,CHEMBL164685,60.0,nM,CCn1cc2c(nc(NC(=O)Nc3ccc(F)cc3)n3nc(-c4ccco4)nc23)n1,7.221848749616356
1357,CHEMBL541455,60.0,nM,O=C(Cc1ccccc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,7.221848749616356
1358,CHEMBL405567,60.0,nM,CN(C)c1nc(-c2ccco2)c2sccc2n1,7.221848749616356
1359,CHEMBL4645283,60.0,nM,Nc1nc(NCC2CCN(CC(=O)NCCc3ccc(S(N)(=O)=O)cc3)CC2)nc2sc(-c3ccco3)nc12,7.221848749616356
1360,CHEMBL170215,60.0,nM,Clc1ccc(Cc2n[nH]c(-c3cnccn3)n2)cc1Cl,7.221848749616356
1361,CHEMBL264435,60.0,nM,NNc1nc(C(=O)c2cccs2)c2sccc2n1,7.221848749616356
1362,CHEMBL210649,60.0,nM,CCCn1c(=O)c2nc(-c3cnn(Cc4ccccc4F)c3)[nH]c2n(CCC)c1=O,7.221848749616356
1363,CHEMBL3914598,60.4,nM,Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)NCCCCNC(=S)Nc4ccc(-c5c6ccc(=O)cc-6oc6cc(O)ccc56)c(C(=O)O)c4)cc3)n3nc(-c4ccco4)nc23)n1,7.218963061378869
1364,CHEMBL110646,61.0,nM,COC[C@H]1CCCN1C(=O)c1cc(N)c2nc(-c3ccc(Br)o3)nn2c1,7.214670164989233
1365,CHEMBL1082028,61.0,nM,O=C(Nc1ccc(-c2ccncc2)c(-c2ccccc2F)n1)C1CC1,7.214670164989233
1366,CHEMBL1172268,61.0,nM,COc1ccc(N(C(C)=O)C(F)F)c2sc(NC(=O)c3ccc(F)cc3)nc12,7.214670164989233
1367,CHEMBL456455,61.0,nM,O=C(c1ccccc1)c1sc(NCCc2ccc3c(c2)OCO3)nc1-c1ccco1,7.214670164989233
1368,CHEMBL4126427,61.0,nM,Cc1nc2c(N)nc(NCCc3cccs3)nc2s1,7.214670164989233
1369,CHEMBL4460556,61.0,nM,Nc1nc(N/N=C/c2ccc(C(F)(F)F)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,7.214670164989233
1370,CHEMBL210683,61.0,nM,CCCn1c(=O)c2nc(-c3cnn(Cc4ccc(OC)cc4)c3)[nH]c2n(CCC)c1=O,7.214670164989233
1371,CHEMBL411329,61.0,nM,O[C@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@@H]1CCCCN1,7.214670164989233
1372,CHEMBL22085,61.0,nM,CCNc1c2c(nc(NC(=O)Cc3ccc4c(c3)OCO4)n3nc(-c4ccco4)nc23)nn1C,7.214670164989233
1373,CHEMBL4294246,61.6,nM,CNc1ncc(C(=O)NC(c2ccccc2)c2ccccc2)c2nc(-c3ccco3)nn12,7.210419287835575
1374,CHEMBL325993,62.0,nM,CC1CCCCN1C(=O)c1cc(N)c2nc(-c3ccc(Br)o3)nn2c1,7.207608310501746
1375,CHEMBL1222241,62.0,nM,CCCC(=O)c1sc(NC(=O)c2ccco2)nc1-c1ccccc1,7.207608310501746
1376,CHEMBL168018,62.0,nM,CCCn1cc2c(nc(NC(=O)Nc3ccccc3)n3nc(-c4ccco4)nc23)n1,7.207608310501746
1377,CHEMBL4278675,62.2,nM,CNc1ncc(C(=O)OCc2ccc(C)cc2)c2nc(-c3ccco3)nn12,7.206209615309181
1378,CHEMBL3414941,62.2,nM,CCn1nnc([C@H]2O[C@@H](n3cnc4c(NC5CC5)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,7.206209615309181
1379,CHEMBL2382431,62.4,nM,COc1cccc(/C=C/C(=O)Nc2nc3ccccc3c(=O)s2)c1,7.204815410317575
1380,CHEMBL576538,62.5,nM,COc1ccc(CC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)cc1,7.204119982655925
1381,CHEMBL607542,63.0,nM,CNc1nc(C(=O)NCc2ccccn2)cc(-c2ccc(C)o2)n1,7.200659450546418
1382,CHEMBL4285888,63.1,nM,CCOC(=O)c1cnc(NN)n2nc(-c3ccco3)nc12,7.199970640755866
1383,CHEMBL1945563,63.2,nM,CCCCC#Cc1nc(N)c2ncn([C@@H]3OC[C@@H](O)[C@H]3O)c2n1,7.199282921717614
1384,CHEMBL1650394,63.5,nM,CCC(=O)Nc1cc(-c2ccsc2)nc(-c2ccsc2)n1,7.197226274708024
1385,CHEMBL1950661,63.7,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)N[C@@H](Cc5ccccc5)C(=O)O)cc4)nc32)[C@H](O)[C@@H]1O,7.195860567664649
1386,CHEMBL383689,64.0,nM,Cn1cc2c(nc(NC(=O)Nc3cccc[n+]3C)n3nc(-c4ccco4)nc23)n1.[I-],7.1938200260161125
1387,CHEMBL258535,64.0,nM,CCNc1nc(C#C[C@@H](O)c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,7.1938200260161125
1388,CHEMBL465171,64.0,nM,O=C(c1ccccc1)c1sc(NCc2ccc(F)c(F)c2)nc1-c1ccco1,7.1938200260161125
1389,CHEMBL2398481,64.0,nM,CCC(O)Cc1nc(N)c2nc(-n3nccn3)n(C)c2n1,7.1938200260161125
1390,CHEMBL2180938,64.1,nM,COc1ccc(CNc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)cc1OC,7.193141970481182
1391,CHEMBL3414942,64.5,nM,CCn1nnc([C@H]2O[C@@H](n3cnc4c(N[C@H]5C[C@@H]6CC[C@@H]5C6)ncnc43)[C@H](O)[C@@H]2O)n1,7.1904402853647325
1392,CHEMBL3754099,64.8,nM,CC(C)Nc1nc(N)n2nc(-c3ccco3)nc2n1,7.188424994129407
1393,CHEMBL2380386,64.9,nM,COc1cccc(CCC(=O)Nc2nc3ccccc3c(=O)s2)c1,7.187755303199631
1394,CHEMBL3966761,65.0,nM,O[C@H]1CC[C@H](Nc2ncc(-c3ccnc(C4CC4)c3)c(-c3ccccc3)n2)CC1,7.187086643357144
1395,CHEMBL3100159,65.0,nM,Cc1cc(C)n(-c2nc(Nc3ccccn3)cc(N3CCc4ccccc4C3)n2)n1,7.187086643357144
1396,CHEMBL358735,65.0,nM,COc1ccc(NC(=O)Nc2nc3nn(CCC(C)C)cc3c3nc(-c4ccco4)nn23)cc1,7.187086643357144
1397,CHEMBL3314874,65.2,nM,COc1ccc(CNc2ncc(C(=O)NCCc3ccccc3)c3nc(-c4ccco4)nn23)cc1OC,7.185752404268079
1398,CHEMBL97687,66.0,nM,Oc1cc(-c2ccccc2)nc2nc(Br)ccc12,7.180456064458131
1399,CHEMBL1170136,66.0,nM,CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)c3ccc(-n4cccn4)cc3)sc12,7.180456064458131
1400,CHEMBL516556,66.0,nM,COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NCc4cccnc4)nc32)c1,7.180456064458131
1401,CHEMBL378570,66.0,nM,CCCn1c(=O)c2nc(-c3cnn(Cc4cccc(C)c4)c3)[nH]c2n(CCC)c1=O,7.180456064458131
1402,CHEMBL350830,66.0,nM,CCCCn1cc2c(nc(NC(=O)Nc3ccc(Br)cc3)n3nc(-c4ccco4)nc23)n1,7.180456064458131
1403,CHEMBL3100162,66.0,nM,Cc1cc(C)n(-c2nc(Nc3nccs3)cc(N3CCc4ccccc4C3)n2)n1,7.180456064458131
1404,CHEMBL279870,66.0,nM,O=c1n(-c2cccc(F)c2)nc2c(NC3CCCCC3)nc3ccccc3n12,7.180456064458131
1405,CHEMBL378959,66.0,nM,c1ccc(-c2nc(-c3ccccc3)c3[nH]c(-c4ccccc4)nc3n2)cc1,7.180456064458131
1406,CHEMBL1927437,66.2,nM,COC(=O)CCC(=O)N1CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)CC1,7.1791420105603
1407,CHEMBL511118,67.0,nM,CC(=O)Nc1cc(-c2cccc(CO[C@@H]3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,7.173925197299173
1408,CHEMBL4581984,67.0,nM,N#Cc1c(N)nc(SCc2cccc(C(N)=O)c2)c(C#N)c1-c1ccco1,7.173925197299173
1409,CHEMBL4542585,67.0,nM,Nc1nc(N/N=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,7.173925197299173
1410,CHEMBL3401300,67.0,nM,O=C(CC1CCCC1)Nc1ccc(C(=O)Nc2nccs2)cc1,7.173925197299173
1411,CHEMBL461665,67.0,nM,CNc1nc(-c2ccco2)c(C(=O)c2ccccc2)s1,7.173925197299173
1412,CHEMBL132629,67.0,nM,N[C@@H]1[C@@H](CO)O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@@H]1O,7.173925197299173
1413,CHEMBL194539,67.0,nM,O=C(NCc1ccccc1)c1cnc2nc(Cl)ccc2c1O,7.173925197299173
1414,CHEMBL235076,67.5,nM,Nc1nc2ccc(Cl)cc2n2c(=O)c(-c3ccc(Cl)cc3)nn12,7.170696227168975
1415,CHEMBL1277025,67.9,nM,O=c1c2ncn3nc(-c4ccccc4)cc3c2c(-c2ccncc2)nn1Cc1ccccc1,7.168130225719498
1416,CHEMBL1935756,68.0,nM,COc1ccc(NC(=O)Nc2nc3cnn(C)c3c3nc(-c4ccco4)nn23)cc1,7.167491087293763
1417,CHEMBL1171200,68.0,nM,CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)c3ccc(C(=O)N4CCCC4)cc3)sc12,7.167491087293763
1418,CHEMBL4448894,68.0,nM,COC(=O)c1cccc(CSc2nc(N)c(C#N)c(-c3ccco3)c2C#N)c1,7.167491087293763
1419,CHEMBL439336,68.5,nM,Nc1nc(-c2ccco2)c2ncn(-c3ccccc3)c2n1,7.164309428507575
1420,CHEMBL3098227,69.0,nM,COC[C@H]1CCCN1c1cc(Nc2cnccn2)nc(-n2nc(C)cc2C)n1,7.161150909262744
1421,CHEMBL402817,69.0,nM,CCc1nc(-c2cccs2)c2sccc2n1,7.161150909262744
1422,CHEMBL3359404,69.2,nM,O=c1c2ncn3nc(-c4ccccc4)cc3c2c(-c2ccsc2)nn1Cc1ccccc1,7.1598939055432425
1423,CHEMBL409125,69.2,nM,O=C(Nc1cc(-c2ccc3c(c2)OCO3)nc(-c2ccccc2)n1)C1CC1,7.1598939055432425
1424,CHEMBL225593,69.3,nM,Nc1nc(OCCc2cccc(F)c2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,7.159266765388193
1425,CHEMBL519390,69.4,nM,CCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5cccc(C(F)(F)F)c5)CC4)cc3)[nH]c2c1=O,7.158640529545145
1426,CHEMBL259532,69.5,nM,CCCC(=O)Nc1nc(-c2ccccc2)nc(-c2ccccc2)c1C#N,7.158015195409886
1427,CHEMBL1927427,69.7,nM,CC(C)(C)OC(=O)NCC1CCC(CNc2nc(N)n3nc(-c4ccco4)nc3n2)CC1,7.15676722190199
1428,CHEMBL166939,70.0,nM,COc1cccc(-c2n[nH]c(Cc3ccc(F)c(F)c3)n2)c1,7.154901959985743
1429,CHEMBL210150,70.0,nM,CCCn1c(=O)c2nc(-c3cnn(Cc4cccc(OC)c4)c3)[nH]c2n(CCC)c1=O,7.154901959985743
1430,CHEMBL209174,70.0,nM,CCCn1c(=O)c2nc(-c3cnn(Cc4cc(Cl)ccc4Cl)c3)[nH]c2n(CCC)c1=O,7.154901959985743
1431,CHEMBL194290,70.4,nM,Cc1nc(N)c2nc(-n3nccn3)n(C)c2n1,7.152427340857888
1432,CHEMBL572654,70.9,nM,CCn1cc2c(nc(NC(=O)Cc3ccc(-c4ccccc4)cc3)n3nc(-c4ccco4)nc23)n1,7.149353764816933
1433,CHEMBL27508,71.0,nM,CCCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CCC)c1=O,7.1487416512809245
1434,CHEMBL402606,71.0,nM,Nc1nc(-n2ccnn2)c2cnn(Cc3ccccc3F)c2n1,7.1487416512809245
